shop,userid,userinfo,rating,date,photos,username,language,text
spize-singapore-2,6BPMK69rK1UPhcVi_B-q2w,"{'link': '/user_details?userid=6BPMK69rK1UPhcVi_B-q2w', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/EYxn4nJ0NucW0YFQ19jqaQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/EYxn4nJ0NucW0YFQ19jqaQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/EYxn4nJ0NucW0YFQ19jqaQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/EYxn4nJ0NucW0YFQ19jqaQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/EYxn4nJ0NucW0YFQ19jqaQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/EYxn4nJ0NucW0YFQ19jqaQ/180s.jpg 3.00x', 'markupDisplayName': 'Dave S.', 'displayLocation': 'Roswell, GA', 'altText': 'Dave S.', 'userUrl': '/user_details?userid=6BPMK69rK1UPhcVi_B-q2w', 'partnerAlias': None, 'friendCount': 91, 'photoCount': 391, 'reviewCount': 269, 'eliteYear': 2022}",5,3/10/2018,[],Dave S.,en,"We were recommended to check this place out by our hotel concierge, and it was about a 10-15 min walk from the Grande Copthorne hotel. We got there at about 8:45 on a Saturday, and the queue was short and moved fast. We sat outside, and they had lots of seating there and inside as well.<br&gt;<br&gt;We didn&amp;#39;t have a huge meal - we shared the spicy Nasi Lemak and the Royale burger. Both were awesome! The Nasi Lemak came with this delicious spicy chili sauce which was amazing, and the rice and egg were perfect. The burger was cooked about medium well (we weren&amp;#39;t asked), and had an awesome spice/herb flavor. Topped with grilled onions, Swiss cheese, and an egg. Fabulous. We only had water to drink, but they had lots of juices, etc. to offer. Check it out! Very fast and pleasant service."
spize-singapore-2,ysCBsXWPB-LAiewVS3jZfQ,"{'link': '/user_details?userid=ysCBsXWPB-LAiewVS3jZfQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/eUXS1hqc9NEvGg0trJGCeQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/eUXS1hqc9NEvGg0trJGCeQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/eUXS1hqc9NEvGg0trJGCeQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/eUXS1hqc9NEvGg0trJGCeQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/eUXS1hqc9NEvGg0trJGCeQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/eUXS1hqc9NEvGg0trJGCeQ/180s.jpg 3.00x', 'markupDisplayName': 'Jando S.', 'displayLocation': 'Houston, TX', 'altText': 'Jando S.', 'userUrl': '/user_details?userid=ysCBsXWPB-LAiewVS3jZfQ', 'partnerAlias': None, 'friendCount': 3184, 'photoCount': 30862, 'reviewCount': 4299, 'eliteYear': 2022}",3,1/2/2020,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/SWtx1FKB5_Ht6CUu-sPVAA/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=Z9Z7ipHnhImyQCdGxIs-5w&amp;select=SWtx1FKB5_Ht6CUu-sPVAA', 'altText': 'Photo of Spize - Singapore, Singapore. Inside', 'width': 180, 'height': 180, 'caption': 'Inside'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/slN44hPPiAuexJOSr5ktlw/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=Z9Z7ipHnhImyQCdGxIs-5w&amp;select=slN44hPPiAuexJOSr5ktlw', 'altText': 'Photo of Spize - Singapore, Singapore. Onion + Egg Roti', 'width': 180, 'height': 180, 'caption': 'Onion + Egg Roti'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/jQKW7wSf25JREMFAPGAkqw/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=Z9Z7ipHnhImyQCdGxIs-5w&amp;select=jQKW7wSf25JREMFAPGAkqw', 'altText': 'Photo of Spize - Singapore, Singapore. Fried Beef Kway Teow', 'width': 180, 'height': 180, 'caption': 'Fried Beef Kway Teow'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/l2okANRhVoUKovyxxpa8IA/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=Z9Z7ipHnhImyQCdGxIs-5w&amp;select=l2okANRhVoUKovyxxpa8IA', 'altText': 'Photo of Spize - Singapore, Singapore. Nasi Goreng Ayam', 'width': 180, 'height': 180, 'caption': 'Nasi Goreng Ayam'}]",Jando S.,en,"When the clock is way past midnight and anyone utters the words, &amp;#34;late night eats&amp;#34; I&amp;#39;m always game. In this case, I was the only sober person in our group. Upon learning Spize was a diner-like chain that existed only in Singapore and served a myriad of local specialties, I crammed everyone into a taxi and off we went.<br&gt;<br&gt;The restaurant is a good size; spacious enough for various groups and just enough breathing room to not feel like it was overly cramped. More importantly, the ventilation was on point. Cold enough to dry our sweat, but not enough to chill our food. Singaporean air con is right up there with the best.<br&gt;<br&gt;After 2AM, it was full of young people who were soaking up their alcohol filled night with all sorts of foods. After a small wait, my group and I were seated and the staff was running around just to fulfill orders. Sadly, it meant that there was a longer wait for us than we wanted. After being passed up several times, we had to flag the waiter down just to get our orders in.<br&gt;<br&gt;Once the food arrived, it was decent, but fairly unmemorable in comparison to the local options I&amp;#39;ve had during my stay. (#1) We had ordered a number of things: nasi goreng ayam, fried beef kway teow, egg + onion roti, along with tall glasses of water. The nasi goreng initially seemed like the winner but it was bland without the hot sauce. The noodles of the kway teow were nice and greasy and the beef was tender enough despite looking overcooked. I want to try other roti combos next time, this one was pretty subpar.<br&gt;<br&gt;It won&amp;#39;t be the last time I&amp;#39;m in Singapore and given my track record, I have a feeling I&amp;#39;ll be back at a Spize location sooner than later. Hopefully I&amp;#39;ll have a better food experience to report.<br&gt;____________<br&gt;<br&gt;(#1) Maybe I just needed to be a tad more drunk. #samelevel"
spize-singapore-2,pAv1z1IhYArKvJeBwLfZjA,"{'link': '/user_details?userid=pAv1z1IhYArKvJeBwLfZjA', 'src': 'https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png', 'srcSet': None, 'markupDisplayName': 'Iamtai 1.', 'displayLocation': 'Pasir Panjang, Singapore, Singapore', 'altText': 'Iamtai 1.', 'userUrl': '/user_details?userid=pAv1z1IhYArKvJeBwLfZjA', 'partnerAlias': None, 'friendCount': 1, 'photoCount': None, 'reviewCount': 1, 'eliteYear': None}",5,8/26/2021,[],Iamtai 1.,en,Let&amp;#39;s start with the toilets they were horrible it look like the devil Him self had a crap in the toilet after a curry the flushing wasn&amp;#39;t up to par and the food of up most satisfactory <br&gt;Bist here but don&amp;#39;t use the toilet
spize-singapore-2,TwnmMW18yTgLoFrMRrR6sg,"{'link': '/user_details?userid=TwnmMW18yTgLoFrMRrR6sg', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/PJbpOW7KKw9ClgoJPEyqIw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/PJbpOW7KKw9ClgoJPEyqIw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/PJbpOW7KKw9ClgoJPEyqIw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/PJbpOW7KKw9ClgoJPEyqIw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/PJbpOW7KKw9ClgoJPEyqIw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/PJbpOW7KKw9ClgoJPEyqIw/180s.jpg 3.00x', 'markupDisplayName': 'Mariel S.', 'displayLocation': 'Los Angeles, CA', 'altText': 'Mariel S.', 'userUrl': '/user_details?userid=TwnmMW18yTgLoFrMRrR6sg', 'partnerAlias': None, 'friendCount': 542, 'photoCount': 86, 'reviewCount': 43, 'eliteYear': None}",3,5/19/2018,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/zz-9T8wPHM_fFYzz_2Kt3g/300s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=gUM9w1VXBknhTMquid81NA&amp;select=zz-9T8wPHM_fFYzz_2Kt3g', 'altText': 'Photo of Spize - Singapore, Singapore. &amp;#34;Royale&amp;#34; Burger minus the egg', 'width': 300, 'height': 300, 'caption': '""Royale"" Burger minus the egg'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/oyC2SATDA30l9SUwcvDZbg/300s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=gUM9w1VXBknhTMquid81NA&amp;select=oyC2SATDA30l9SUwcvDZbg', 'altText': 'Photo of Spize - Singapore, Singapore. Nasi Goreng Ayam', 'width': 300, 'height': 300, 'caption': 'Nasi Goreng Ayam'}]",Mariel S.,en,"Let&amp;#39;s start with the positives. Spize has a massive menu, with a wide array of choices including Asian, Indian, &amp;amp; western. The portions are huge and the price points are very low for Singapore. The decor is also aesthetically pleasing and trendy, with indoor and outdoor seating available.<br&gt;<br&gt;However, the food was nothing to rave about and actually seemed kind of stale, as if it had been sitting out for awhile. Also, the service was very subpar and any request or question was met with a blank stare from the waiters. Service was very slow even though the restaurant was only about half full. <br&gt;<br&gt;Yes if you need something cheap that will satisfy a wide variety of tastes. No if you truly care about good food and service."
spize-singapore-2,WOsrmI8LkJ6weo-cUd5hlQ,"{'link': '/user_details?userid=WOsrmI8LkJ6weo-cUd5hlQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/XhQ1iBMZ20nGdMMfxglRrA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/XhQ1iBMZ20nGdMMfxglRrA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/XhQ1iBMZ20nGdMMfxglRrA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/XhQ1iBMZ20nGdMMfxglRrA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/XhQ1iBMZ20nGdMMfxglRrA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/XhQ1iBMZ20nGdMMfxglRrA/180s.jpg 3.00x', 'markupDisplayName': 'Taylor Z.', 'displayLocation': 'Berkeley, CA', 'altText': 'Taylor Z.', 'userUrl': '/user_details?userid=WOsrmI8LkJ6weo-cUd5hlQ', 'partnerAlias': None, 'friendCount': 1025, 'photoCount': 2373, 'reviewCount': 1000, 'eliteYear': 2022}",3,6/16/2018,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/UI9BVcIoM5dq8E4EvUhnUQ/300s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=g2cRh4fS2cmOd9Jym6QRGA&amp;select=UI9BVcIoM5dq8E4EvUhnUQ', 'altText': 'Photo of Spize - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Taylor Z.,en,"Decent drunk food. Not the best but there&amp;#39;s a ton of options to satisfy whatever you are feeling. The taste and quality are average but hey, anything tastes good late at night."
spize-singapore-2,KuGQIxKfGiHLNRuWLuPpXA,"{'link': '/user_details?userid=KuGQIxKfGiHLNRuWLuPpXA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/TPzkG6WLgUs-klcHuALhgA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/TPzkG6WLgUs-klcHuALhgA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/TPzkG6WLgUs-klcHuALhgA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/TPzkG6WLgUs-klcHuALhgA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/TPzkG6WLgUs-klcHuALhgA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/TPzkG6WLgUs-klcHuALhgA/180s.jpg 3.00x', 'markupDisplayName': 'Fred J.', 'displayLocation': 'New York, NY', 'altText': 'Fred J.', 'userUrl': '/user_details?userid=KuGQIxKfGiHLNRuWLuPpXA', 'partnerAlias': None, 'friendCount': 32, 'photoCount': 89, 'reviewCount': 197, 'eliteYear': None}",5,10/28/2016,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/5VF31UrwbNGqzdOObcqHCw/300s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=Iw8SbKxIDKEI9Wt2qF0EnQ&amp;select=5VF31UrwbNGqzdOObcqHCw', 'altText': 'Photo of Spize - Singapore, Singapore. Mutarbak!!! Life was empty before we met!', 'width': 300, 'height': 300, 'caption': 'Mutarbak!!! Life was empty before we met!'}]",Fred J.,en,Drunk? Sober? <br&gt;<br&gt;There is no bad food here. But there is great food: mutarbak. Might i suggest the mutton?<br&gt;<br&gt;Service can be slow. Accept it. Get a rootbeer float. Be happy and find zen in your time of wait.<br&gt;<br&gt;They also do take out. Order ahead!
spize-singapore-2,Qr-WoW6Vye4aH3I-YZ2ZyQ,"{'link': '/user_details?userid=Qr-WoW6Vye4aH3I-YZ2ZyQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/nOwOO0eaohEXAYNTxlZZ9A/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/nOwOO0eaohEXAYNTxlZZ9A/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/nOwOO0eaohEXAYNTxlZZ9A/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/nOwOO0eaohEXAYNTxlZZ9A/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/nOwOO0eaohEXAYNTxlZZ9A/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/nOwOO0eaohEXAYNTxlZZ9A/180s.jpg 3.00x', 'markupDisplayName': 'Steffenie S.', 'displayLocation': 'Bukit Timah, Singapore, Singapore', 'altText': 'Steffenie S.', 'userUrl': '/user_details?userid=Qr-WoW6Vye4aH3I-YZ2ZyQ', 'partnerAlias': None, 'friendCount': 341, 'photoCount': 1742, 'reviewCount': 357, 'eliteYear': None}",4,1/20/2015,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/ATmLaOf2WZYNWCaE6ISinw/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=HEi37fl3b5HycXdGnYLGIQ&amp;select=ATmLaOf2WZYNWCaE6ISinw', 'altText': 'Photo of Spize - Singapore, Singapore. Banana prata', 'width': 180, 'height': 180, 'caption': 'Banana prata'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/wTEEx5FkWlLjml3JmCLuOg/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=HEi37fl3b5HycXdGnYLGIQ&amp;select=wTEEx5FkWlLjml3JmCLuOg', 'altText': 'Photo of Spize - Singapore, Singapore. Prata bomb', 'width': 180, 'height': 180, 'caption': 'Prata bomb'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/Y0CfkLlE5CdXZIpQkBCEAA/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=HEi37fl3b5HycXdGnYLGIQ&amp;select=Y0CfkLlE5CdXZIpQkBCEAA', 'altText': 'Photo of Spize - Singapore, Singapore. Mee Bandung', 'width': 180, 'height': 180, 'caption': 'Mee Bandung'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/QzOQItAYMoj1F-v3LGBt7Q/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=HEi37fl3b5HycXdGnYLGIQ&amp;select=QzOQItAYMoj1F-v3LGBt7Q', 'altText': 'Photo of Spize - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}]",Steffenie S.,en,"Came here on a Tuesday night at around 9pm after having no clue on what to eat and affordable pricing as another factor. After my quick fix of truffle fries elsewhere I came here with my friend.<br&gt;<br&gt;Ordered mee Bandung after wondering what it is. The food came after 10 minutes or so as there were quite a number of people before and after us. The food presentation was colorful and there are quite a few ingredients in it - eggs, cauliflowers, a piece of prawn and chunks of chicken. The sauce is like mee rebus&amp;#39; but added with chilli. It was not thick nor runny so it was perfect with the yellow egg noodle when combined.<br&gt;<br&gt;My friend ordered nasi goreng kampoeng without chilli or chilli sauces. She commented it was alright.<br&gt;<br&gt;For dessert, I tried prata bomb. The prata is sweet and it has two melted sliced cheese on top and a side of curry sauce. Right way to end my late meal :)<br&gt;<br&gt;Mango selaseh was quite good to especially when eating mee Bandung (Perspired a lot). Overall, worth the bucks I&amp;#39;m spending :) Service was still fast and efficient even though crowds were trickling."
spize-singapore-2,8Rfj4OjX4G3-18M8eYWfbA,"{'link': '/user_details?userid=8Rfj4OjX4G3-18M8eYWfbA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/mv8m4p3yYGVZsSDwvljOBQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/mv8m4p3yYGVZsSDwvljOBQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/mv8m4p3yYGVZsSDwvljOBQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/mv8m4p3yYGVZsSDwvljOBQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/mv8m4p3yYGVZsSDwvljOBQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/mv8m4p3yYGVZsSDwvljOBQ/180s.jpg 3.00x', 'markupDisplayName': 'Na N.', 'displayLocation': 'Pasadena, CA', 'altText': 'Na N.', 'userUrl': '/user_details?userid=8Rfj4OjX4G3-18M8eYWfbA', 'partnerAlias': None, 'friendCount': 2, 'photoCount': 178, 'reviewCount': 114, 'eliteYear': None}",4,4/30/2017,[],Na N.,en,"Knew this place for a decade. Stayed nearby. Food are great! Got them for dinner and supper. Take away food super convenient. Services were great up till lunch today! <br&gt;<br&gt;First time lunch in here; Served by Mr. R**i aka Store Manager. Main intention to have his opinions for their specialties (trying new stuff). Asked him difference between Magee and Mee goreng. But, his response was &amp;#34;We have been selling all these food for 13years! Is this ur first time? Where are you from? Most Indo**** order prata... If you order hot water and cold water will be charge $0.60, ok?&amp;#34; <br&gt;<br&gt;Errrr...... This is store manager we are talking about! <br&gt;I ordered additional food with his staff which is very helpful in giving us his suggestions and TELL us that food pics are the most recommendation. <br&gt;<br&gt;No doubt on food but seriously Mr. R**i?!? Store manager???"
spize-singapore-2,sRxyVJ3c5paXVsQaouomGw,"{'link': '/user_details?userid=sRxyVJ3c5paXVsQaouomGw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/N7qmcvMm1TTI1w9bkXhmMQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/N7qmcvMm1TTI1w9bkXhmMQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/N7qmcvMm1TTI1w9bkXhmMQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/N7qmcvMm1TTI1w9bkXhmMQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/N7qmcvMm1TTI1w9bkXhmMQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/N7qmcvMm1TTI1w9bkXhmMQ/180s.jpg 3.00x', 'markupDisplayName': 'Stephanie Z.', 'displayLocation': 'San Francisco, CA', 'altText': 'Stephanie Z.', 'userUrl': '/user_details?userid=sRxyVJ3c5paXVsQaouomGw', 'partnerAlias': None, 'friendCount': 305, 'photoCount': 88, 'reviewCount': 84, 'eliteYear': None}",5,4/18/2016,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/C3rlmyyQkWyR99jib_TMkg/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=Nxddd_9prmHumlTIJDJXRA&amp;select=C3rlmyyQkWyR99jib_TMkg', 'altText': 'Photo of Spize - Singapore, Singapore. Summer classico and banana buzz! Yum!', 'width': 180, 'height': 180, 'caption': 'Summer classico and banana buzz! Yum!'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/wfBUb6W10CUNw3e3xqiyAA/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=Nxddd_9prmHumlTIJDJXRA&amp;select=wfBUb6W10CUNw3e3xqiyAA', 'altText': 'Photo of Spize - Singapore, Singapore. Yumz!', 'width': 180, 'height': 180, 'caption': 'Yumz!'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/HVuQN4zhB3WLxSsXvLhHkw/180s.jpg', 'link': '/biz_photos/spize-singapore-2?reviewid=Nxddd_9prmHumlTIJDJXRA&amp;select=HVuQN4zhB3WLxSsXvLhHkw', 'altText': 'Photo of Spize - Singapore, Singapore. Noodles!', 'width': 180, 'height': 180, 'caption': 'Noodles!'}]",Stephanie Z.,en,I went with a party of 8 and we were seated pretty quickly. We ordered way too much food and most of it was pretty good. Definitely would recommend the summer classico as a drink. I didn&amp;#39;t like the weird sandwich cause it was bbq -ish flavored. But the wraps and noodles were really good.
spize-singapore-2,XcEDBrhk4QbwPp1NWFbk8w,"{'link': '/user_details?userid=XcEDBrhk4QbwPp1NWFbk8w', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/LiTuJmT9_8fp_nFKKTsI7g/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/LiTuJmT9_8fp_nFKKTsI7g/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/LiTuJmT9_8fp_nFKKTsI7g/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/LiTuJmT9_8fp_nFKKTsI7g/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/LiTuJmT9_8fp_nFKKTsI7g/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/LiTuJmT9_8fp_nFKKTsI7g/180s.jpg 3.00x', 'markupDisplayName': 'Food F.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Food F.', 'userUrl': '/user_details?userid=XcEDBrhk4QbwPp1NWFbk8w', 'partnerAlias': None, 'friendCount': 0, 'photoCount': 14, 'reviewCount': 12, 'eliteYear': None}",1,8/31/2015,[],Food F.,en,"Good food! Dishonest cashier/staff! Ordered 1 item  each (fried rice, tissue prata, ice cream 1 scoop and 10 sticks satay, warm water, milo) total cost: 51$!!!!<br&gt;<br&gt;Best part was we stood in front of the shop for 10mins none of the staff actually return the extra charges. <br&gt;Word of caution- Be careful on the total bill!"
