shop,userid,userinfo,rating,date,photos,username,language,text
nylon-coffee-roasters-singapore,AbfS_oXF8H6HJb5jFqhrLw,"{'link': '/user_details?userid=AbfS_oXF8H6HJb5jFqhrLw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/7U3-fksAWs4oUiRlgmPGzg/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/7U3-fksAWs4oUiRlgmPGzg/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/7U3-fksAWs4oUiRlgmPGzg/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/7U3-fksAWs4oUiRlgmPGzg/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/7U3-fksAWs4oUiRlgmPGzg/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/7U3-fksAWs4oUiRlgmPGzg/180s.jpg 3.00x', 'markupDisplayName': 'Paco G.', 'displayLocation': 'México, D.F., Mexico', 'altText': 'Paco G.', 'userUrl': '/user_details?userid=AbfS_oXF8H6HJb5jFqhrLw', 'partnerAlias': None, 'friendCount': 44, 'photoCount': 22, 'reviewCount': 55, 'eliteYear': None}",5,4/11/2016,[],Paco G.,en,"A comfortable, no-frills coffee shop right in the Everton Park HDB. It&amp;#39;s a bit hard to find among the buildings, but it&amp;#39;s worth looking for.<br&gt;<br&gt;Nylon Coffee Roasters is better defined by saying what they don&amp;#39;t have: No chairs, no sofa, no frapuccinos, no syrup, no whipped cream, no fancy oversized mugs, no merchandise, no bossa n&amp;#39; whatever music, no paper cups with your name misspelled on them. They are very clear on what they offer: excellent quality coffee. The menu is quite simple: three different brews, either hot or iced. They will let you choose which coffee you want, and they have amazing Central or South American beans to choose from. At the centre, there is a big table for people to stand around while enjoying a quick cup.<br&gt;<br&gt;The staff are very efficient and friendly. One of them took time to ask me how my coffee was (it was fantastic! Perfect taste). I challenge anyone to tell me if they have seen that happen on a franchise coffee shop. And this is the main virtue of this place. They are obsessed with quality. They use scales, thermometers and timers in order to brew the perfect cup of coffee every time. Even the stuff they sell is useful stuff: filters, cups, brewing tools instead of merchandise. They are on a mission to raise the bar on Singapore&amp;#39;s coffee culture and, judging by the crowd of customers, they are succeeding.<br&gt;<br&gt;There are two basic philosophies when it comes to coffee bars. There are those that focus on their atmosphere, furniture, and general feel, sacrificing the coffee. On the other hand, there are those that focus on the quality of the coffee they serve. Nylon Coffee Roasters are clearly of the second kind, and that is always welcome."
nylon-coffee-roasters-singapore,ymiohz-DlNLHGAlXbVhw5A,"{'link': '/user_details?userid=ymiohz-DlNLHGAlXbVhw5A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/DT0e_jp7kHO5zeYMQMv4zw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/DT0e_jp7kHO5zeYMQMv4zw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/DT0e_jp7kHO5zeYMQMv4zw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/DT0e_jp7kHO5zeYMQMv4zw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/DT0e_jp7kHO5zeYMQMv4zw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/DT0e_jp7kHO5zeYMQMv4zw/180s.jpg 3.00x', 'markupDisplayName': 'Sudipto G.', 'displayLocation': 'Silicon Valley, CA', 'altText': 'Sudipto G.', 'userUrl': '/user_details?userid=ymiohz-DlNLHGAlXbVhw5A', 'partnerAlias': None, 'friendCount': 367, 'photoCount': 1340, 'reviewCount': 1041, 'eliteYear': 2022}",4,11/11/2019,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/8I9OmGcu_FHQjETvWBGuvA/300s.jpg', 'link': '/biz_photos/nylon-coffee-roasters-singapore?reviewid=Mw7Jl8xqAd-SbQoMZIy_OQ&amp;select=8I9OmGcu_FHQjETvWBGuvA', 'altText': 'Photo of Nylon Coffee Roasters - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Sudipto G.,en,A hard to find coffee place tucked away in the heart of a HDB complex. This place takes its coffee seriously. The staff is great and will give you recommendations as to what blend and preparation to select. I got the beans from Guatamala with a dash of milk. Wonderful aroma from the coffee and the place in general. Cash or nets only...and not a lot of seating but the coffee is top notch!
nylon-coffee-roasters-singapore,-g3XIcCb2b-BD0QBCcq2Sw,"{'link': '/user_details?userid=-g3XIcCb2b-BD0QBCcq2Sw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/wHtosoeljPUk2Huvp8W2-w/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/wHtosoeljPUk2Huvp8W2-w/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/wHtosoeljPUk2Huvp8W2-w/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/wHtosoeljPUk2Huvp8W2-w/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/wHtosoeljPUk2Huvp8W2-w/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/wHtosoeljPUk2Huvp8W2-w/180s.jpg 3.00x', 'markupDisplayName': 'Lisa I.', 'displayLocation': 'San Francisco, CA', 'altText': 'Lisa I.', 'userUrl': '/user_details?userid=-g3XIcCb2b-BD0QBCcq2Sw', 'partnerAlias': None, 'friendCount': 827, 'photoCount': 2658, 'reviewCount': 1040, 'eliteYear': None}",4,12/13/2019,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/6f8TElhroFoL3EzaLhJnTw/300s.jpg', 'link': '/biz_photos/nylon-coffee-roasters-singapore?reviewid=pfkalfhIxR3M1tETEjD4iw&amp;select=6f8TElhroFoL3EzaLhJnTw', 'altText': 'Photo of Nylon Coffee Roasters - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Lisa I.,en,"Great little coffee shop that&amp;#39;s in the middle of a twisted maze of a building complex! Not a lot of seating, but very kind baristas and some really great coffee. The standing table in the middle is definitely a great spot if you&amp;#39;re on the taller side. Having air con is also a big plus!"
nylon-coffee-roasters-singapore,gfyW0vuJls8ARoHmogfcmw,"{'link': '/user_details?userid=gfyW0vuJls8ARoHmogfcmw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/wx3zge2zQbo1oR9S17-9qA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/wx3zge2zQbo1oR9S17-9qA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/wx3zge2zQbo1oR9S17-9qA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/wx3zge2zQbo1oR9S17-9qA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/wx3zge2zQbo1oR9S17-9qA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/wx3zge2zQbo1oR9S17-9qA/180s.jpg 3.00x', 'markupDisplayName': 'Marilyn T.', 'displayLocation': 'Palo Alto, CA', 'altText': 'Marilyn T.', 'userUrl': '/user_details?userid=gfyW0vuJls8ARoHmogfcmw', 'partnerAlias': None, 'friendCount': 82, 'photoCount': 351, 'reviewCount': 2447, 'eliteYear': None}",4,2/6/2020,[],Marilyn T.,en,"This place came highly recommended by a friend. She wasn&amp;#39;t kidding when she said it was hard to find - it&amp;#39;s kind of hidden in an apartment complex .<br&gt;<br&gt;It has an American hipster coffee shop feel. There are maybe only 3-4 chairs inside, but there&amp;#39;s  some outdoor seating and also a tall long table with standing room inside. Inside is definitely preferred for the air conditioning. <br&gt;<br&gt;The menu is simple and focused on coffee. The flat white was solid.  Pricing wasn&amp;#39;t bad for coffee, but beans are a bit more expensive. <br&gt;<br&gt;Service was friendly. <br&gt;Cash only. <br&gt;<br&gt;If you&amp;#39;re nearby, it&amp;#39;s worth stopping in for coffee."
nylon-coffee-roasters-singapore,jkr3YVCEoRNKkxinUZpW6A,"{'link': '/user_details?userid=jkr3YVCEoRNKkxinUZpW6A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/_iwy4RWYBjH_PESPGpkOJA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/_iwy4RWYBjH_PESPGpkOJA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/_iwy4RWYBjH_PESPGpkOJA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/_iwy4RWYBjH_PESPGpkOJA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/_iwy4RWYBjH_PESPGpkOJA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/_iwy4RWYBjH_PESPGpkOJA/180s.jpg 3.00x', 'markupDisplayName': 'Joanne G.', 'displayLocation': 'San Francisco, CA', 'altText': 'Joanne G.', 'userUrl': '/user_details?userid=jkr3YVCEoRNKkxinUZpW6A', 'partnerAlias': None, 'friendCount': 383, 'photoCount': 98, 'reviewCount': 756, 'eliteYear': 2022}",3,2/12/2015,[],Joanne G.,en,"My great auntie has lived at Everton Park for decades, and once upon a time I even lived here too, and I remember the days before when there was nothing remotely hipster about this housing block.  It is really cool to see cute new cafes and coffee shops moving in, and I&amp;#39;ve been to Nylon every time I&amp;#39;m back in town.  <br&gt;<br&gt;That said, there is no doubt that the coffee at Nylon is great (and I hail from a place where awesome coffee is the norm), there is still something about Nylon that strikes me as utterly pretentious.  It caught me by surprise to be told (albeit, politely) that their coffee is sweet enough on its own that no sugar is needed or provided, and I should try it and see for myself.  It was odd being schooled on how coffee should be taken, and if even the most hipsterish Mission coffee shop in San Francisco tried this, the ridiculousness of it would be blogged about endlessly.  <br&gt;<br&gt;So yeah, mixed feelings about this place.  Good coffee.  Just don&amp;#39;t bother asking for sugar."
nylon-coffee-roasters-singapore,K4ZeG8WAPfTS1AjD5GoJTw,"{'link': '/user_details?userid=K4ZeG8WAPfTS1AjD5GoJTw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/7nAjMqeQfZWzUJAynHdOtA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/7nAjMqeQfZWzUJAynHdOtA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/7nAjMqeQfZWzUJAynHdOtA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/7nAjMqeQfZWzUJAynHdOtA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/7nAjMqeQfZWzUJAynHdOtA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/7nAjMqeQfZWzUJAynHdOtA/180s.jpg 3.00x', 'markupDisplayName': 'Tzeko M.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Tzeko M.', 'userUrl': '/user_details?userid=K4ZeG8WAPfTS1AjD5GoJTw', 'partnerAlias': None, 'friendCount': 113, 'photoCount': 7284, 'reviewCount': 203, 'eliteYear': 2022}",4,11/15/2014,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/HmmXbAZQF3s6nBFkvYkAdg/300s.jpg', 'link': '/biz_photos/nylon-coffee-roasters-singapore?reviewid=DxrHpcQR80GOx5BO0u-WMA&amp;select=HmmXbAZQF3s6nBFkvYkAdg', 'altText': 'Photo of Nylon Coffee Roasters - Singapore, Singapore. Hello, stranger', 'width': 300, 'height': 300, 'caption': 'Hello, stranger'}]",Tzeko M.,en,"This coffee shop&amp;#39;s so hipster it hurts. But I loved it. <br&gt;<br&gt;I&amp;#39;ve been to Nylon quite a number of times and the coffee (I dare say) is one if not the best in Singapore. The bunch of us know the owner of the shop (he&amp;#39;s also an alumni of the papa palheta coffee movement here in Singapore) and he&amp;#39;ll always there to share with us any specialty beans they have and would recommend some. Or else, it&amp;#39;s just a casual chat. Coming to Nylon is like going to a friend&amp;#39;s place where, if you&amp;#39;re a regular, you sort of know the crowd here. <br&gt;<br&gt;This coffee roasters serves only coffee but if you fancy a bite, you can always walk over next door (merely 5 steps) for some cakes or shepherd pie. They&amp;#39;re pretty good too. <br&gt;<br&gt;If there&amp;#39;s one thing I would nick-pick about this place is the lack of chairs. There are less than 5 chairs in the shop and plenty of standing space. There&amp;#39;s a long communal table where everyone would just stand around it while enjoying their cuppa joe. I guess they want everyone to &amp;#34;feel young&amp;#34; and hip  like how we would enjoy our beer in a bar - standing and chatting. <br&gt;<br&gt;Located on the ground floor of a HDB flat at Everton Park, you have to navigate yourself around but it&amp;#39;s easy to find. <br&gt;<br&gt;We paid $12 for a 5oz latte and two iced coffee. <br&gt;<br&gt;I would come back again and again and again and again..."
nylon-coffee-roasters-singapore,_xJ742Tw4z_9mvY3m-lg7Q,"{'link': '/user_details?userid=_xJ742Tw4z_9mvY3m-lg7Q', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/xuSe3FppfNJdE20bozeb-w/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/xuSe3FppfNJdE20bozeb-w/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/xuSe3FppfNJdE20bozeb-w/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/xuSe3FppfNJdE20bozeb-w/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/xuSe3FppfNJdE20bozeb-w/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/xuSe3FppfNJdE20bozeb-w/180s.jpg 3.00x', 'markupDisplayName': 'Leonard X.', 'displayLocation': 'Incline Village, NV', 'altText': 'Leonard X.', 'userUrl': '/user_details?userid=_xJ742Tw4z_9mvY3m-lg7Q', 'partnerAlias': None, 'friendCount': 1, 'photoCount': None, 'reviewCount': 1, 'eliteYear': None}",1,3/27/2020,[],Leonard X.,en,"This shop is closed for renovations, yet the owner did not update in the system. On the system it reflected open. Waste a trip there together I also saw other guess make a trip there. The owner just walk out like nothing has happened what an idiot. No sense of responsibility"
nylon-coffee-roasters-singapore,O2itSY4F2jnPRXaxdVGOkQ,"{'link': '/user_details?userid=O2itSY4F2jnPRXaxdVGOkQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/KBp6RICM9aGLgkR2n2W7aw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/KBp6RICM9aGLgkR2n2W7aw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/KBp6RICM9aGLgkR2n2W7aw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/KBp6RICM9aGLgkR2n2W7aw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/KBp6RICM9aGLgkR2n2W7aw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/KBp6RICM9aGLgkR2n2W7aw/180s.jpg 3.00x', 'markupDisplayName': 'Wan Qi T.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Wan Qi T.', 'userUrl': '/user_details?userid=O2itSY4F2jnPRXaxdVGOkQ', 'partnerAlias': None, 'friendCount': 100, 'photoCount': 343, 'reviewCount': 69, 'eliteYear': None}",5,11/30/2015,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/jI-k3A2khm1a2cYTOVXOTg/300s.jpg', 'link': '/biz_photos/nylon-coffee-roasters-singapore?reviewid=w-OFypJ5gO8boy8RMcOXFw&amp;select=jI-k3A2khm1a2cYTOVXOTg', 'altText': 'Photo of Nylon Coffee Roasters - Singapore, Singapore. Iced coffee white', 'width': 300, 'height': 300, 'caption': 'Iced coffee white'}]",Wan Qi T.,en,"My first reaction when checked in here, &amp;#34;OMG SO MANY REVIEWS!&amp;#34;<br&gt;<br&gt;Deserve it, truly deserves this much reviews. I will describe coffee here as honest, sincere, decent, strong, smart.<br&gt;I love honest people who runs a cafe/eatery with all their heart and bringing things they love to share with others. The owners definitely knows their stuff, coffee. It&amp;#39;s my first visit and I was overwhelmed by how great coffee in Singapore could taste with just beans and milk.<br&gt;<br&gt;During my first visit, I was told that their standing space is temporarily shut due to shortage of manpower. It&amp;#39;s running on a small space now, but everything is still running in an orderly manner where the staff remembers customers faces and &amp;#34;labeled their customers according to their face&amp;#34;. Despite the space constrain and crowd, orders were not mixed up, and still served in an orderly manner. Anyway just buy and go la huh, there&amp;#39;s no space for you to sit and chill to enjoy your coffee. I think it&amp;#39;s more like a take away stall for now.<br&gt;<br&gt;The menu is very simple. Hot or iced, black or white coffee. The price tag is the best, a real good decent iced coffee cost $5! This is so much better than what you can get elsewhere. I see notices that the owners source coffee beans direct from Columbia. See what I mean by sharing their passion and love to others?"
nylon-coffee-roasters-singapore,sZ3mumX9WjJqp6qrjPPUBQ,"{'link': '/user_details?userid=sZ3mumX9WjJqp6qrjPPUBQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/vkK0cdXCsEuqN3hIg_Wbxw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/vkK0cdXCsEuqN3hIg_Wbxw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/vkK0cdXCsEuqN3hIg_Wbxw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/vkK0cdXCsEuqN3hIg_Wbxw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/vkK0cdXCsEuqN3hIg_Wbxw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/vkK0cdXCsEuqN3hIg_Wbxw/180s.jpg 3.00x', 'markupDisplayName': 'Mathias H.', 'displayLocation': 'Stockholm, Sweden', 'altText': 'Mathias H.', 'userUrl': '/user_details?userid=sZ3mumX9WjJqp6qrjPPUBQ', 'partnerAlias': None, 'friendCount': 237, 'photoCount': 2803, 'reviewCount': 932, 'eliteYear': None}",4,1/7/2016,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/MmQ_eEeUKTqNt6k8gDkwYQ/300s.jpg', 'link': '/biz_photos/nylon-coffee-roasters-singapore?reviewid=177x6SAhd65amnBzekHuiA&amp;select=MmQ_eEeUKTqNt6k8gDkwYQ', 'altText': 'Photo of Nylon Coffee Roasters - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Mathias H.,en,"So much has already been said about Nylon and there&amp;#39;s no doubt that they have been and are key to Singapore&amp;#39;s rise as one of the great coffee cities in the world. With that in mind I have been inclined to give them five stars but I still end up at four. <br&gt;<br&gt;The main reason is that while the coffee is roasted with great skill and the filter coffees are made very well I still see some room for improvement. The main things that have annoyed me a bit is that often the coffees are out so perhaps only one of three coffees on the menu can be ordered and there has happened more than once that there are no beans at all for purchase. The execution of the filters is often good but I do also believe that they could fine tube it a bit ti make it world class as I often have their coffee made better at other places and at home. <br&gt;<br&gt;The place is however great for coffee and the location in Everton Park does feel more real and like a local experience, at least to a visitor like me. The space is considerably larger now then when they opened so there are actually seats outside for around 6 people and the high table inside can easily hold around 10 people. The atmosphere is always nice and friendly and it seems like a lot of people living in the area go here as well. Do however not come in search of food as there is nothing really. Still this is one of the best places for a cup of coffee in Singapore and it should be visited by anyone remotely interested in good coffee."
nylon-coffee-roasters-singapore,yNraV5fC6-0m-kgF5P7hqA,"{'link': '/user_details?userid=yNraV5fC6-0m-kgF5P7hqA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/zU_LqUJDhRSS83mPMAIrZQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/zU_LqUJDhRSS83mPMAIrZQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/zU_LqUJDhRSS83mPMAIrZQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/zU_LqUJDhRSS83mPMAIrZQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/zU_LqUJDhRSS83mPMAIrZQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/zU_LqUJDhRSS83mPMAIrZQ/180s.jpg 3.00x', 'markupDisplayName': 'Ben N.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Ben N.', 'userUrl': '/user_details?userid=yNraV5fC6-0m-kgF5P7hqA', 'partnerAlias': None, 'friendCount': 18, 'photoCount': 1755, 'reviewCount': 298, 'eliteYear': None}",4,7/9/2019,[],Ben N.,en,One of the best coffee we&amp;#39;ve had and wonderful pricing.  Only downside is seating else it be a 5 star for sure.
